id_student;fullname;gender;birthday
27156,Nguyễn Đức Huy,Man,18/11/2001
27157,Bùi Anh Trang,Woman,20/9/2001
27158,Cao Minh Lộc,Man,13/2/2001
27159,Công Phương Hạnh,Woman,4/5/2001
27160,Bùi Minh Bình,Man,17/10/2001
27161,Huỳnh Văn Sơn,Man,10/10/2001
27162,Vũ Văn Huy,Man,1/0/2001
27163,Công Văn Bình,Man,14/1/2001
27164,Nguyễn Anh Dung,Woman,0/6/2001
27165,Phan Minh Tùng,Man,23/8/2001
27166,Nguyễn Phương Hiền,Woman,14/11/2001
27167,Cao Văn Bình,Man,26/11/2001
27168,Phan Thị Nhung,Woman,9/8/2001
27169,Công Thị Đào,Woman,28/5/2001
27170,Vũ Thị Hạnh,Woman,6/7/2001
27171,Lê Văn Lộc,Man,30/3/2001
27172,Nguyễn Văn Lộc,Man,15/6/2001
27173,Lê Văn Lộc,Man,6/8/2001
27174,Bùi Đức Dũng,Man,16/11/2001
27175,Bùi Phương Hạnh,Woman,29/5/2001
27176,Lê Văn Huy,Man,1/4/2001
27177,Vũ Phương Đào,Woman,17/1/2001
27178,Cao Thị Dung,Woman,1/11/2001
27179,Bùi Thị Đào,Woman,9/5/2001
27180,Lê Đức Tiến,Man,22/4/2001
27181,Vũ Thị Hạnh,Woman,2/9/2001
27182,Công Thị Đào,Woman,22/2/2001
27183,Nguyễn Phương Đào,Woman,8/7/2001
27184,Nguyễn Văn Dũng,Man,9/7/2001
27185,Bùi Đức Tiến,Man,3/5/2001
27186,Công Phương Chi,Woman,30/11/2001
27187,Lê Thị Trang,Woman,8/3/2001
27188,Công Anh Nhung,Woman,17/2/2001
27189,Cao Phương Dung,Woman,22/10/2001
27190,Phan Minh Tùng,Man,27/3/2001
27191,Cao Thị Chi,Woman,29/8/2001
27192,Nguyễn Minh Hoàng,Man,21/9/2001
27193,Nguyễn Văn Hoàng,Man,7/9/2001
27194,Đinh Anh Hồng,Woman,6/0/2001
27195,Cao Minh Bình,Man,20/11/2001
27196,Bùi Minh Sơn,Man,15/0/2001
27197,Bùi Thị Hồng,Woman,7/3/2001
27198,Huỳnh Đức Bình,Man,12/11/2001
27199,Đinh Văn Hải,Man,7/4/2001
27200,Vũ Minh Sơn,Man,19/0/2001
27201,Vũ Thị Trang,Woman,27/8/2001
27202,Bùi Anh Thùy,Woman,2/1/2001
27203,Lê Minh Bình,Man,17/2/2001
27204,Công Văn Huy,Man,21/5/2001
27205,Vũ Thị Hồng,Woman,19/7/2001
27206,Vũ Đức Bình,Man,0/3/2001
27207,Huỳnh Minh Bình,Man,22/6/2001
27208,Lê Minh Dũng,Man,14/5/2001
27209,Cao Đức Huy,Man,27/6/2001
27210,Bùi Phương Hạnh,Woman,4/9/2001
27211,Đinh Minh Sơn,Man,22/2/2001
27212,Lê Phương Hồng,Woman,20/2/2001
27213,Công Minh Dũng,Man,27/10/2001
27214,Huỳnh Văn Hải,Man,14/9/2001
27215,Đinh Minh Hải,Man,24/9/2001
27216,Công Minh Hải,Man,27/10/2001
27217,Đinh Anh Dung,Woman,7/7/2001
27218,Vũ Văn Dũng,Man,4/7/2001
27219,Vũ Đức Hoàng,Man,12/8/2001
27220,Công Văn Huy,Man,5/9/2001
27221,Bùi Minh Lộc,Man,16/3/2001
27222,Bùi Đức Tùng,Man,11/3/2001
27223,Phan Anh Đào,Woman,25/5/2001
27224,Công Anh Dung,Woman,15/4/2001
27225,Nguyễn Thị Hiền,Woman,27/6/2001
27226,Vũ Minh Hải,Man,20/8/2001
27227,Vũ Thị Nhung,Woman,23/7/2001
27228,Vũ Đức Huy,Man,27/6/2001
27229,Phan Anh Hiền,Woman,9/9/2001
27230,Cao Anh Chi,Woman,19/9/2001
27231,Đinh Minh Huy,Man,4/11/2001
27232,Nguyễn Văn Sơn,Man,13/5/2001
27233,Vũ Anh Hiền,Woman,30/11/2001
27234,Cao Minh Hoàng,Man,10/6/2001
27235,Vũ Minh Dũng,Man,11/2/2001
27236,Cao Thị Chi,Woman,11/9/2001
27237,Đinh Đức Hoàng,Man,20/9/2001
27238,Công Văn Tiến,Man,23/2/2001
27239,Cao Anh Đào,Woman,3/0/2001
27240,Công Thị Chi,Woman,15/6/2001
27241,Cao Anh Thùy,Woman,19/0/2001
27242,Nguyễn Phương Đào,Woman,14/5/2001
27243,Lê Minh Hoàng,Man,23/1/2001
27244,Cao Thị Dung,Woman,11/5/2001
27245,Huỳnh Phương Nhung,Woman,30/10/2001
27246,Cao Đức Hải,Man,28/7/2001
27247,Huỳnh Minh Dũng,Man,27/8/2001
27248,Đinh Văn Sơn,Man,3/10/2001
27249,Cao Thị Hạnh,Woman,23/6/2001
27250,Vũ Phương Đào,Woman,24/1/2001
27251,Đinh Văn Hải,Man,6/4/2001
27252,Huỳnh Phương Hồng,Woman,15/9/2001
27253,Đinh Đức Hải,Man,23/11/2001
27254,Vũ Anh Nhung,Woman,21/5/2001
27255,Phan Văn Hoàng,Man,6/0/2001
27256,Phan Đức Hoàng,Man,5/8/2001
27257,Phan Thị Hạnh,Woman,17/8/2001
27258,Vũ Anh Hồng,Woman,29/10/2001
27259,Cao Thị Hồng,Woman,11/9/2001
27260,Vũ Anh Dung,Woman,28/5/2001
27261,Huỳnh Phương Chi,Woman,15/11/2001
27262,Đinh Minh Tiến,Man,13/10/2001
27263,Phan Thị Chi,Woman,23/7/2001
27264,Bùi Phương Trang,Woman,7/3/2001
27265,Bùi Văn Huy,Man,7/1/2001
27266,Huỳnh Phương Hồng,Woman,20/9/2001
27267,Huỳnh Thị Hạnh,Woman,30/4/2001
27268,Lê Phương Hạnh,Woman,8/9/2001
27269,Nguyễn Văn Hải,Man,7/7/2001
27270,Phan Phương Chi,Woman,6/4/2001
27271,Bùi Minh Sơn,Man,4/7/2001
27272,Huỳnh Anh Hiền,Woman,27/4/2001
27273,Cao Văn Lộc,Man,28/1/2001
27274,Lê Minh Hoàng,Man,12/8/2001
27275,Lê Minh Hoàng,Man,0/10/2001
27276,Phan Anh Hồng,Woman,3/0/2001
27277,Công Minh Tiến,Man,0/6/2001
27278,Bùi Phương Chi,Woman,24/11/2001
27279,Huỳnh Phương Thùy,Woman,26/9/2001
27280,Bùi Minh Sơn,Man,26/2/2001
27281,Đinh Phương Đào,Woman,19/8/2001
27282,Nguyễn Văn Huy,Man,8/6/2001
27283,Vũ Minh Tùng,Man,21/1/2001
27284,Đinh Minh Sơn,Man,28/9/2001
27285,Nguyễn Thị Trang,Woman,12/11/2001
27286,Bùi Văn Hoàng,Man,5/10/2001
27287,Công Phương Thùy,Woman,20/1/2001
27288,Bùi Phương Chi,Woman,7/8/2001
27289,Huỳnh Thị Nhung,Woman,2/0/2001
27290,Huỳnh Thị Hiền,Woman,10/10/2001
27291,Bùi Anh Thùy,Woman,29/8/2001
27292,Nguyễn Văn Sơn,Man,20/9/2001
27293,Công Văn Hoàng,Man,15/1/2001
27294,Lê Thị Thùy,Woman,2/6/2001
27295,Công Anh Thùy,Woman,0/4/2001
27296,Huỳnh Thị Chi,Woman,18/10/2001
27297,Bùi Anh Nhung,Woman,14/3/2001
27298,Vũ Đức Dũng,Man,28/8/2001
27299,Lê Anh Hồng,Woman,17/4/2001
27300,Huỳnh Thị Chi,Woman,28/6/2001
27301,Nguyễn Phương Hạnh,Woman,16/9/2001
27302,Lê Đức Dũng,Man,23/4/2001
27303,Nguyễn Văn Hoàng,Man,2/0/2001
27304,Đinh Minh Hải,Man,10/11/2001
27305,Công Minh Tùng,Man,30/6/2001
27306,Công Đức Huy,Man,23/10/2001
27307,Bùi Phương Đào,Woman,14/8/2001
27308,Cao Đức Tùng,Man,22/0/2001
27309,Huỳnh Phương Nhung,Woman,27/9/2001
27310,Bùi Phương Hạnh,Woman,21/10/2001
27311,Cao Đức Dũng,Man,3/4/2001
27312,Lê Thị Nhung,Woman,0/7/2001
27313,Công Phương Hồng,Woman,12/1/2001
27314,Vũ Đức Bình,Man,1/10/2001
27315,Đinh Minh Dũng,Man,18/3/2001
27316,Phan Văn Sơn,Man,3/10/2001
27317,Đinh Văn Lộc,Man,27/2/2001
27318,Phan Phương Chi,Woman,21/10/2001
27319,Công Minh Huy,Man,19/11/2001
27320,Nguyễn Đức Hoàng,Man,8/9/2001
27321,Lê Phương Đào,Woman,30/1/2001
27322,Nguyễn Anh Thùy,Woman,29/1/2001
27323,Công Anh Thùy,Woman,14/9/2001
27324,Nguyễn Thị Đào,Woman,2/5/2001
27325,Cao Đức Sơn,Man,15/2/2001
27326,Phan Thị Nhung,Woman,13/0/2001
27327,Đinh Phương Nhung,Woman,28/4/2001
27328,Cao Minh Hoàng,Man,22/9/2001
27329,Nguyễn Minh Tùng,Man,24/8/2001
27330,Nguyễn Anh Đào,Woman,1/0/2001
27331,Cao Anh Nhung,Woman,3/2/2001
27332,Lê Văn Dũng,Man,29/7/2001
27333,Lê Thị Hiền,Woman,7/6/2001
27334,Huỳnh Văn Tùng,Man,13/3/2001
27335,Nguyễn Anh Chi,Woman,22/11/2001
27336,Công Minh Hoàng,Man,2/2/2001
27337,Công Anh Thùy,Woman,23/6/2001
27338,Đinh Thị Nhung,Woman,15/3/2001
27339,Huỳnh Phương Hiền,Woman,1/8/2001
27340,Vũ Phương Thùy,Woman,28/8/2001
27341,Bùi Anh Trang,Woman,10/8/2001
27342,Bùi Thị Hiền,Woman,10/11/2001
27343,Lê Anh Hạnh,Woman,1/0/2001
27344,Bùi Anh Hạnh,Woman,8/0/2001
27345,Huỳnh Đức Lộc,Man,20/7/2001
27346,Huỳnh Anh Hồng,Woman,29/8/2001
27347,Phan Minh Hải,Man,14/7/2001
27348,Huỳnh Phương Dung,Woman,6/8/2001
27349,Lê Đức Hoàng,Man,18/5/2001
27350,Nguyễn Văn Tiến,Man,24/0/2001
27351,Huỳnh Văn Tùng,Man,26/6/2001
27352,Bùi Đức Bình,Man,17/6/2001
27353,Huỳnh Thị Đào,Woman,14/1/2001
27354,Huỳnh Văn Sơn,Man,1/7/2001
27355,Cao Anh Hiền,Woman,2/0/2001
27356,Lê Minh Dũng,Man,14/10/2001
27357,Vũ Anh Hồng,Woman,3/11/2001
27358,Vũ Thị Chi,Woman,20/1/2001
27359,Lê Minh Lộc,Man,29/1/2001
27360,Cao Thị Chi,Woman,13/4/2001
27361,Huỳnh Anh Đào,Woman,5/1/2001
27362,Nguyễn Minh Dũng,Man,21/0/2001
27363,Cao Phương Nhung,Woman,27/5/2001
27364,Lê Anh Hạnh,Woman,15/9/2001
27365,Huỳnh Minh Dũng,Man,21/11/2001
27366,Phan Minh Tùng,Man,19/5/2001
27367,Nguyễn Đức Huy,Man,9/0/2001
27368,Vũ Văn Tùng,Man,29/6/2001
27369,Cao Thị Trang,Woman,15/10/2001
27370,Vũ Anh Thùy,Woman,24/10/2001
27371,Đinh Đức Sơn,Man,30/5/2001
27372,Công Văn Tùng,Man,2/6/2001
27373,Phan Văn Tùng,Man,27/7/2001
27374,Lê Đức Sơn,Man,8/0/2001
27375,Vũ Văn Huy,Man,9/10/2001
27376,Phan Minh Hoàng,Man,3/10/2001
27377,Vũ Phương Hồng,Woman,0/0/2001
27378,Phan Văn Hoàng,Man,30/9/2001
27379,Vũ Phương Dung,Woman,23/5/2001
27380,Cao Văn Tiến,Man,19/3/2001
27381,Cao Phương Chi,Woman,30/8/2001
27382,Cao Đức Tiến,Man,16/5/2001
27383,Vũ Minh Hoàng,Man,7/4/2001
27384,Đinh Đức Sơn,Man,18/9/2001
27385,Nguyễn Minh Lộc,Man,5/9/2001
27386,Phan Phương Nhung,Woman,24/11/2001
27387,Đinh Thị Chi,Woman,27/0/2001
27388,Huỳnh Phương Chi,Woman,13/7/2001
27389,Đinh Thị Đào,Woman,5/8/2001
27390,Lê Phương Dung,Woman,25/4/2001
27391,Vũ Minh Lộc,Man,3/8/2001
27392,Cao Đức Hải,Man,14/5/2001
27393,Phan Thị Chi,Woman,1/10/2001
27394,Phan Phương Dung,Woman,5/10/2001
27395,Phan Phương Thùy,Woman,12/9/2001
27396,Công Văn Tùng,Man,15/4/2001
27397,Nguyễn Đức Lộc,Man,29/11/2001
27398,Lê Minh Bình,Man,6/5/2001
27399,Cao Anh Dung,Woman,3/2/2001
27400,Nguyễn Văn Hải,Man,0/10/2001
27401,Đinh Phương Chi,Woman,20/6/2001
27402,Cao Văn Lộc,Man,23/4/2001
27403,Huỳnh Minh Tùng,Man,14/8/2001
27404,Bùi Phương Trang,Woman,2/7/2001
27405,Huỳnh Anh Chi,Woman,9/9/2001
27406,Huỳnh Đức Huy,Man,1/6/2001
27407,Vũ Anh Nhung,Woman,11/6/2001
27408,Phan Phương Dung,Woman,30/1/2001
27409,Đinh Minh Dũng,Man,19/0/2001
27410,Công Đức Hoàng,Man,11/8/2001
27411,Nguyễn Văn Tùng,Man,22/9/2001
27412,Cao Phương Chi,Woman,5/9/2001
27413,Lê Thị Trang,Woman,4/6/2001
27414,Bùi Phương Dung,Woman,3/8/2001
27415,Phan Đức Lộc,Man,10/6/2001
27416,Công Thị Nhung,Woman,16/7/2001
27417,Vũ Anh Hạnh,Woman,7/8/2001
27418,Bùi Phương Thùy,Woman,23/6/2001
27419,Huỳnh Thị Hạnh,Woman,16/10/2001
27420,Nguyễn Phương Chi,Woman,9/6/2001
27421,Nguyễn Minh Huy,Man,23/8/2001
27422,Vũ Thị Trang,Woman,21/2/2001
27423,Lê Phương Hồng,Woman,9/8/2001
27424,Phan Đức Sơn,Man,14/2/2001
27425,Nguyễn Đức Tiến,Man,22/6/2001
27426,Phan Phương Thùy,Woman,25/3/2001
27427,Nguyễn Đức Hải,Man,5/3/2001
27428,Nguyễn Anh Hiền,Woman,21/7/2001
27429,Cao Anh Hiền,Woman,23/7/2001
27430,Bùi Đức Hải,Man,0/8/2001
27431,Bùi Minh Hải,Man,16/9/2001
27432,Bùi Đức Hoàng,Man,15/7/2001
27433,Vũ Phương Nhung,Woman,6/9/2001
27434,Huỳnh Đức Dũng,Man,8/4/2001
27435,Đinh Anh Đào,Woman,24/1/2001
27436,Bùi Văn Sơn,Man,0/10/2001
27437,Huỳnh Phương Trang,Woman,18/11/2001
27438,Đinh Minh Bình,Man,22/8/2001
27439,Đinh Phương Nhung,Woman,26/11/2001
27440,Đinh Phương Thùy,Woman,29/8/2001
27441,Đinh Thị Trang,Woman,12/4/2001
27442,Đinh Đức Lộc,Man,10/10/2001
27443,Vũ Minh Tùng,Man,27/6/2001
27444,Đinh Anh Hiền,Woman,3/1/2001
27445,Cao Văn Tùng,Man,6/8/2001
27446,Đinh Đức Tiến,Man,0/2/2001
27447,Nguyễn Đức Dũng,Man,3/3/2001
27448,Huỳnh Đức Tiến,Man,1/7/2001
27449,Huỳnh Phương Đào,Woman,6/3/2001
27450,Lê Minh Hải,Man,17/8/2001
27451,Nguyễn Thị Đào,Woman,30/1/2001
27452,Công Đức Sơn,Man,25/8/2001
27453,Công Minh Bình,Man,13/0/2001
27454,Công Văn Tùng,Man,7/11/2001
27455,Đinh Phương Trang,Woman,15/6/2001
27456,Phan Phương Đào,Woman,24/3/2001
27457,Cao Đức Dũng,Man,24/10/2001
27458,Cao Minh Hải,Man,4/2/2001
27459,Bùi Văn Sơn,Man,21/7/2001
27460,Công Văn Dũng,Man,0/3/2001
27461,Lê Phương Nhung,Woman,28/11/2001
27462,Công Thị Thùy,Woman,16/5/2001
27463,Nguyễn Đức Tùng,Man,2/11/2001
27464,Đinh Văn Tùng,Man,25/5/2001
27465,Cao Đức Hải,Man,17/4/2001
27466,Lê Phương Chi,Woman,30/11/2001
27467,Bùi Anh Trang,Woman,1/7/2001
27468,Huỳnh Phương Hạnh,Woman,24/1/2001
27469,Phan Anh Hạnh,Woman,9/5/2001
27470,Bùi Minh Tùng,Man,17/4/2001
27471,Lê Phương Thùy,Woman,14/1/2001
27472,Bùi Thị Dung,Woman,25/0/2001
27473,Phan Anh Thùy,Woman,6/0/2001
27474,Cao Anh Hồng,Woman,17/3/2001
27475,Huỳnh Anh Dung,Woman,14/0/2001
27476,Đinh Phương Trang,Woman,4/5/2001
27477,Lê Phương Thùy,Woman,10/1/2001
27478,Huỳnh Đức Hải,Man,29/11/2001
27479,Đinh Văn Tùng,Man,12/5/2001
27480,Đinh Đức Dũng,Man,27/11/2001
27481,Lê Văn Dũng,Man,19/10/2001
27482,Lê Đức Hải,Man,16/0/2001
27483,Vũ Thị Hạnh,Woman,5/6/2001
27484,Huỳnh Đức Dũng,Man,27/0/2001
27485,Cao Phương Hạnh,Woman,20/3/2001
27486,Bùi Anh Hiền,Woman,20/2/2001
27487,Phan Anh Hiền,Woman,9/9/2001
27488,Cao Minh Tùng,Man,26/6/2001
27489,Đinh Phương Hạnh,Woman,6/6/2001
27490,Lê Anh Dung,Woman,13/0/2001
27491,Công Phương Hồng,Woman,26/1/2001
27492,Công Thị Trang,Woman,3/0/2001
27493,Phan Đức Hải,Man,6/6/2001
27494,Nguyễn Thị Thùy,Woman,9/1/2001
27495,Công Thị Hiền,Woman,25/2/2001
27496,Lê Phương Hồng,Woman,27/0/2001
27497,Cao Phương Hồng,Woman,7/10/2001
27498,Phan Minh Sơn,Man,29/8/2001
27499,Vũ Phương Hồng,Woman,11/7/2001
27500,Bùi Thị Thùy,Woman,28/1/2001
27501,Nguyễn Thị Hạnh,Woman,26/6/2001
27502,Công Anh Chi,Woman,24/11/2001
27503,Phan Thị Hạnh,Woman,1/6/2001
27504,Công Đức Bình,Man,5/4/2001
27505,Đinh Minh Sơn,Man,11/3/2001
27506,Phan Thị Đào,Woman,24/2/2001
27507,Bùi Văn Sơn,Man,10/1/2001
27508,Phan Minh Tiến,Man,13/6/2001
27509,Công Anh Chi,Woman,17/10/2001
27510,Nguyễn Anh Hồng,Woman,6/3/2001
27511,Đinh Phương Hạnh,Woman,20/5/2001
27512,Công Văn Hoàng,Man,5/11/2001
27513,Nguyễn Thị Đào,Woman,16/8/2001
27514,Công Phương Chi,Woman,13/3/2001
27515,Công Anh Hiền,Woman,21/1/2001
27516,Công Văn Tiến,Man,1/8/2001
27517,Huỳnh Văn Tùng,Man,15/6/2001
27518,Lê Minh Lộc,Man,16/4/2001
27519,Đinh Thị Hiền,Woman,16/3/2001
27520,Nguyễn Phương Hồng,Woman,3/8/2001
27521,Huỳnh Minh Huy,Man,1/5/2001
27522,Lê Đức Tiến,Man,8/4/2001
27523,Đinh Văn Tiến,Man,12/0/2001
27524,Đinh Đức Lộc,Man,10/5/2001
27525,Công Văn Dũng,Man,13/1/2001
27526,Lê Anh Chi,Woman,5/4/2001
27527,Nguyễn Đức Lộc,Man,22/10/2001
27528,Công Anh Hiền,Woman,17/11/2001
27529,Phan Thị Hồng,Woman,5/0/2001
27530,Công Phương Đào,Woman,30/5/2001
27531,Công Thị Dung,Woman,19/9/2001
27532,Lê Đức Lộc,Man,20/9/2001
27533,Phan Thị Hồng,Woman,23/11/2001
27534,Cao Văn Dũng,Man,28/4/2001
27535,Lê Đức Bình,Man,9/8/2001
27536,Nguyễn Minh Huy,Man,2/1/2001
27537,Lê Thị Chi,Woman,21/10/2001
27538,Phan Văn Tiến,Man,27/0/2001
27539,Nguyễn Văn Lộc,Man,1/7/2001
27540,Huỳnh Anh Chi,Woman,18/4/2001
27541,Lê Đức Bình,Man,19/7/2001
27542,Lê Anh Hồng,Woman,13/8/2001
27543,Vũ Anh Trang,Woman,19/10/2001
27544,Lê Văn Tiến,Man,6/5/2001
27545,Huỳnh Thị Dung,Woman,21/6/2001
27546,Bùi Anh Hồng,Woman,24/9/2001
27547,Công Anh Chi,Woman,18/1/2001
27548,Huỳnh Anh Dung,Woman,8/0/2001
27549,Đinh Minh Dũng,Man,27/9/2001
27550,Lê Minh Huy,Man,29/9/2001
27551,Nguyễn Phương Dung,Woman,11/1/2001
27552,Nguyễn Anh Trang,Woman,22/8/2001
27553,Cao Thị Đào,Woman,23/0/2001
27554,Huỳnh Thị Hạnh,Woman,16/0/2001
27555,Bùi Minh Sơn,Man,30/1/2001
27556,Phan Thị Đào,Woman,27/11/2001
27557,Phan Văn Huy,Man,16/8/2001
27558,Lê Văn Lộc,Man,6/9/2001
27559,Vũ Phương Hiền,Woman,10/1/2001
27560,Cao Anh Thùy,Woman,0/6/2001
27561,Nguyễn Phương Dung,Woman,28/2/2001
27562,Cao Thị Nhung,Woman,24/0/2001
27563,Công Anh Hiền,Woman,14/8/2001
27564,Cao Anh Dung,Woman,20/10/2001
27565,Bùi Anh Hiền,Woman,17/11/2001
27566,Đinh Thị Trang,Woman,12/4/2001
27567,Cao Văn Hoàng,Man,11/3/2001
27568,Lê Văn Huy,Man,10/3/2001
27569,Huỳnh Anh Trang,Woman,29/5/2001
27570,Huỳnh Văn Dũng,Man,25/0/2001
27571,Bùi Minh Tiến,Man,23/6/2001
27572,Nguyễn Phương Đào,Woman,24/10/2001
27573,Phan Anh Trang,Woman,24/7/2001
27574,Cao Đức Huy,Man,21/9/2001
27575,Đinh Đức Dũng,Man,25/5/2001
27576,Công Phương Dung,Woman,5/7/2001
27577,Cao Minh Tùng,Man,3/0/2001
27578,Lê Phương Dung,Woman,21/5/2001
27579,Bùi Anh Chi,Woman,28/3/2001
27580,Cao Văn Huy,Man,15/10/2001
27581,Lê Đức Lộc,Man,4/11/2001
27582,Bùi Đức Hoàng,Man,30/8/2001
27583,Cao Văn Sơn,Man,23/10/2001
27584,Vũ Văn Tiến,Man,6/4/2001
27585,Bùi Văn Lộc,Man,9/6/2001
27586,Cao Phương Nhung,Woman,7/9/2001
27587,Đinh Đức Dũng,Man,24/3/2001
27588,Đinh Thị Hồng,Woman,22/9/2001
27589,Vũ Thị Nhung,Woman,0/10/2001
27590,Phan Văn Tiến,Man,22/5/2001
27591,Huỳnh Anh Hồng,Woman,22/8/2001
27592,Huỳnh Phương Đào,Woman,29/6/2001
27593,Vũ Anh Thùy,Woman,28/0/2001
27594,Lê Minh Tiến,Man,17/1/2001
27595,Huỳnh Phương Dung,Woman,9/9/2001
27596,Huỳnh Đức Tiến,Man,1/7/2001
27597,Công Minh Hải,Man,13/7/2001
27598,Lê Thị Nhung,Woman,16/6/2001
27599,Đinh Đức Hoàng,Man,30/5/2001
27600,Nguyễn Thị Nhung,Woman,8/6/2001
27601,Huỳnh Minh Hoàng,Man,3/3/2001
27602,Huỳnh Thị Hồng,Woman,25/7/2001
27603,Vũ Anh Nhung,Woman,26/11/2001
27604,Đinh Thị Chi,Woman,17/8/2001
27605,Huỳnh Minh Tùng,Man,28/11/2001
27606,Cao Văn Huy,Man,21/8/2001
27607,Lê Minh Tiến,Man,6/10/2001
27608,Huỳnh Thị Thùy,Woman,9/1/2001
27609,Vũ Anh Hồng,Woman,21/1/2001
27610,Lê Đức Tiến,Man,12/4/2001
27611,Phan Anh Dung,Woman,13/7/2001
27612,Lê Văn Tùng,Man,16/7/2001
27613,Lê Văn Sơn,Man,22/1/2001
27614,Công Đức Sơn,Man,16/10/2001
27615,Phan Văn Dũng,Man,10/0/2001
27616,Vũ Thị Thùy,Woman,6/1/2001
27617,Lê Minh Bình,Man,23/8/2001
27618,Đinh Phương Trang,Woman,23/10/2001
27619,Cao Đức Huy,Man,18/3/2001
27620,Phan Văn Lộc,Man,29/4/2001
27621,Huỳnh Thị Trang,Woman,16/0/2001
27622,Công Văn Huy,Man,21/11/2001
27623,Vũ Văn Hải,Man,6/2/2001
27624,Bùi Phương Hồng,Woman,1/3/2001
27625,Đinh Minh Bình,Man,9/1/2001
27626,Huỳnh Văn Bình,Man,9/5/2001
27627,Vũ Văn Tùng,Man,6/11/2001
27628,Phan Đức Huy,Man,5/10/2001
27629,Công Anh Hạnh,Woman,7/3/2001
27630,Công Đức Bình,Man,17/11/2001
27631,Cao Thị Thùy,Woman,18/7/2001
27632,Cao Phương Hiền,Woman,19/5/2001
27633,Lê Đức Sơn,Man,19/9/2001
27634,Phan Anh Hiền,Woman,4/9/2001
27635,Vũ Đức Hải,Man,7/6/2001
27636,Nguyễn Đức Hải,Man,8/0/2001
27637,Phan Anh Chi,Woman,24/11/2001
27638,Lê Phương Hồng,Woman,24/2/2001
27639,Công Đức Huy,Man,30/8/2001
27640,Lê Đức Bình,Man,30/0/2001
27641,Phan Anh Hạnh,Woman,0/2/2001
27642,Đinh Anh Hồng,Woman,1/1/2001
27643,Bùi Thị Hạnh,Woman,11/8/2001
27644,Công Minh Hải,Man,3/6/2001
27645,Huỳnh Anh Chi,Woman,30/2/2001
27646,Bùi Đức Hoàng,Man,21/7/2001
27647,Huỳnh Đức Dũng,Man,3/11/2001
27648,Bùi Đức Tùng,Man,4/6/2001
27649,Cao Anh Hạnh,Woman,26/10/2001
27650,Huỳnh Thị Đào,Woman,5/9/2001
27651,Đinh Minh Hoàng,Man,4/1/2001
27652,Cao Văn Sơn,Man,24/4/2001
27653,Huỳnh Phương Hạnh,Woman,14/1/2001
27654,Cao Minh Hải,Man,0/4/2001
27655,Lê Anh Chi,Woman,12/1/2001
27656,Nguyễn Anh Hồng,Woman,1/1/2001
27657,Vũ Anh Hồng,Woman,14/5/2001
27658,Vũ Đức Huy,Man,1/0/2001
27659,Nguyễn Minh Huy,Man,26/11/2001
27660,Đinh Phương Chi,Woman,23/0/2001
27661,Công Phương Nhung,Woman,21/2/2001
27662,Vũ Minh Lộc,Man,12/3/2001
27663,Phan Phương Hạnh,Woman,6/0/2001
27664,Bùi Minh Tiến,Man,26/8/2001
27665,Lê Đức Lộc,Man,21/11/2001
27666,Bùi Thị Dung,Woman,8/1/2001
27667,Phan Thị Hồng,Woman,1/7/2001
27668,Phan Anh Đào,Woman,16/4/2001
27669,Đinh Anh Hiền,Woman,22/2/2001
27670,Lê Anh Dung,Woman,26/6/2001
27671,Vũ Văn Sơn,Man,0/0/2001
27672,Nguyễn Đức Bình,Man,26/0/2001
27673,Vũ Minh Huy,Man,11/6/2001
27674,Nguyễn Văn Bình,Man,0/1/2001
27675,Cao Thị Dung,Woman,1/3/2001
27676,Bùi Phương Thùy,Woman,11/1/2001
27677,Lê Đức Dũng,Man,18/11/2001
27678,Bùi Minh Hoàng,Man,19/6/2001
27679,Nguyễn Minh Bình,Man,13/9/2001
27680,Huỳnh Minh Hoàng,Man,27/0/2001
27681,Vũ Phương Trang,Woman,21/7/2001
27682,Nguyễn Minh Dũng,Man,18/7/2001
27683,Công Thị Dung,Woman,23/0/2001
27684,Huỳnh Anh Thùy,Woman,15/4/2001
27685,Phan Thị Dung,Woman,13/10/2001
27686,Phan Minh Hải,Man,29/8/2001
27687,Cao Văn Dũng,Man,3/6/2001
27688,Lê Đức Bình,Man,16/3/2001
27689,Công Văn Huy,Man,30/9/2001
27690,Lê Anh Hồng,Woman,13/5/2001
27691,Bùi Minh Tiến,Man,13/9/2001
27692,Cao Thị Chi,Woman,16/8/2001
27693,Công Minh Dũng,Man,18/5/2001
27694,Nguyễn Phương Chi,Woman,27/2/2001
27695,Đinh Phương Chi,Woman,8/10/2001
27696,Nguyễn Anh Đào,Woman,13/1/2001
27697,Vũ Đức Hải,Man,15/8/2001
27698,Lê Phương Nhung,Woman,21/8/2001
27699,Huỳnh Thị Nhung,Woman,13/9/2001
27700,Vũ Đức Bình,Man,24/4/2001
27701,Huỳnh Văn Lộc,Man,16/1/2001
27702,Huỳnh Anh Nhung,Woman,16/10/2001
27703,Công Minh Huy,Man,19/10/2001
27704,Đinh Thị Thùy,Woman,26/5/2001
27705,Phan Thị Hạnh,Woman,29/2/2001
27706,Vũ Văn Lộc,Man,23/8/2001
27707,Vũ Minh Bình,Man,27/4/2001
27708,Cao Thị Hiền,Woman,21/1/2001
27709,Phan Đức Tiến,Man,5/4/2001
27710,Công Thị Thùy,Woman,11/11/2001
27711,Vũ Đức Tùng,Man,10/8/2001
